OG0000327	transcript_K07C6.2.1, transcript_K07C6.3.1, transcript_K07C6.4.1	transcript_NIC58.7606.1, transcript_NIC58.7607.1, transcript_NIC58.7610.1, transcript_NIC58.7611.1
OG0000328	transcript_C40A11.5.1, transcript_F08F3.8.1, transcript_H04J21.1.1, transcript_K09F6.3.1, transcript_R155.2.1, transcript_R155.5.1, transcript_Y22D7AR.14.1	
OG0000329	transcript_C16D9.4.1, transcript_C16D9.5.2, transcript_F22E5.1.1, transcript_F22E5.9.1, transcript_F28G4.3.1, transcript_Y27F2A.6.1	transcript_NIC58.6948.1
OG0000330	transcript_T10H4.12.1	transcript_NIC58.10196.1, transcript_NIC58.10198.2, transcript_NIC58.10199.2, transcript_NIC58.10200.1, transcript_NIC58.10201.1, transcript_NIC58.10206.1
OG0000331	transcript_F20E11.4.1, transcript_R10E8.5.1, transcript_W08G11.5.1, transcript_Y37H2C.4.1, transcript_Y68A4A.3.1, transcript_ZK285.1.1	transcript_NIC58.9179.1
OG0000332	transcript_C45H4.18a.1, transcript_C50C10.1.1, transcript_F46B6.11a.1, transcript_R07B5.4.1, transcript_T08G3.8.1, transcript_Y32B12B.7.1	transcript_NIC58.14085.2
OG0000333	transcript_F22D6.15.1	transcript_NIC58.131.1, transcript_NIC58.132.1, transcript_NIC58.9549.1, transcript_NIC58.9551.1, transcript_NIC58.9552.1, transcript_NIC58.9553.1
OG0000334	transcript_B0523.3.1, transcript_C18G1.4a.1, transcript_ZK381.4b.1	transcript_NIC58.286.1, transcript_NIC58.295.1, transcript_NIC58.6951.1, transcript_NIC58.6953.2
OG0000335	transcript_C17D12.9.1, transcript_F10A3.11.1, transcript_T07D3.2.1	transcript_NIC58.2359.1, transcript_NIC58.2360.1, transcript_NIC58.2362.1, transcript_NIC58.2363.1
OG0000336	transcript_R03H10.4.1, transcript_R03H10.5.1	transcript_NIC58.5572.2, transcript_NIC58.5573.1, transcript_NIC58.5574.1, transcript_NIC58.5575.1, transcript_NIC58.5576.1
OG0000337	transcript_C44B11.1.1	transcript_NIC58.14098.1, transcript_NIC58.14099.1, transcript_NIC58.14100.1, transcript_NIC58.14124.1, transcript_NIC58.14151.1, transcript_NIC58.16837.2
OG0000338	transcript_F19B2.7.1, transcript_F46F5.5.1, transcript_R13H4.6c.1, transcript_T23G4.2.1, transcript_W10C6.2.1, transcript_ZK930.6.1	transcript_NIC58.2635.1
OG0000339	transcript_F46B3.1.1, transcript_F49F1.1.1, transcript_F49F1.6a.1, transcript_F49F1.7a.1, transcript_T24B8.5.1	transcript_NIC58.13322.1, transcript_NIC58.7627.2
OG0000340	transcript_K02F6.3.1, transcript_K02F6.4.1	transcript_NIC58.15507.1, transcript_NIC58.16197.1, transcript_NIC58.2638.1, transcript_NIC58.2639.1, transcript_NIC58.2772.1
OG0000341	transcript_Y43H11AL.2a.1	transcript_NIC58.10901.1, transcript_NIC58.10902.1, transcript_NIC58.10903.2, transcript_NIC58.6170.1, transcript_NIC58.6172.3, transcript_NIC58.6220.1
OG0000342	transcript_H20E11.2.1, transcript_H20E11.3.1	transcript_NIC58.10433.2, transcript_NIC58.10434.1, transcript_NIC58.10435.1, transcript_NIC58.10436.1, transcript_NIC58.10438.1
OG0000343	transcript_Y39B6A.20.1, transcript_Y39B6A.22.1, transcript_Y39B6A.23.1, transcript_Y39B6A.24.1, transcript_ZK384.3.1, transcript_ZK384.6.1	transcript_NIC58.10453.1
OG0000344	transcript_F22F1.2.1, transcript_F39F10.2.1, transcript_F39F10.3.1	transcript_NIC58.16859.1, transcript_NIC58.16934.1, transcript_NIC58.16936.1, transcript_NIC58.19785.1
OG0000345	transcript_K08H2.4.1	transcript_NIC58.16564.1, transcript_NIC58.16565.1, transcript_NIC58.16566.1, transcript_NIC58.19536.1, transcript_NIC58.19537.1, transcript_NIC58.7624.2
OG0000346	transcript_C32B5.13.1, transcript_C32B5.7a.1, transcript_K02E7.10.1, transcript_Y71H2AM.25.1, transcript_Y71H2AR.2.1	transcript_NIC58.14246.1, transcript_NIC58.7495.1
OG0000347	transcript_B0454.8.1, transcript_B0554.2.1, transcript_B0554.4.1	transcript_NIC58.7996.1, transcript_NIC58.7997.1, transcript_NIC58.7998.1, transcript_NIC58.7999.1
OG0000348	transcript_C04E12.8.1, transcript_F35F10.8.1, transcript_F49C5.1.1, transcript_F49C5.2.1, transcript_T21B4.12.1, transcript_W05B10.5a.1	transcript_NIC58.6663.1
OG0000349	transcript_F40C5.3.1, transcript_T24A6.15.1, transcript_T24A6.18.1, transcript_T24A6.19.1	transcript_NIC58.7578.1, transcript_NIC58.7581.1, transcript_NIC58.7583.1
OG0000350	transcript_M01B2.10.2, transcript_M01B2.12.1, transcript_M01B2.13.1, transcript_T10H4.13.1, transcript_T10H4.4.1, transcript_Y92H12BR.7.2	transcript_NIC58.664.1
OG0000351	transcript_H27M09.5.1, transcript_W09C3.2.1, transcript_Y106G6D.3.1, transcript_Y119C1B.1.1, transcript_Y39G10AR.16.1, transcript_Y47D9A.3.1	transcript_NIC58.1201.1
OG0000352	transcript_C17E4.1a.1, transcript_F33D11.2.1, transcript_T04B2.7.1, transcript_T09A12.1.1	transcript_NIC58.323.1, transcript_NIC58.8043.1, transcript_NIC58.8274.1
OG0000353	transcript_C36A4.5.1, transcript_F25D7.4.1, transcript_F32A7.5a.1	transcript_NIC58.2570.2, transcript_NIC58.2592.2, transcript_NIC58.2603.1, transcript_NIC58.8272.3
OG0000354	transcript_F56G4.2.1, transcript_F56G4.3.1, transcript_F56G4.7.1	transcript_NIC58.2111.1, transcript_NIC58.2517.1, transcript_NIC58.2852.1, transcript_NIC58.2857.1
OG0000355	transcript_K02E7.1.1, transcript_R07B1.5.1, transcript_R07B1.6a.1, transcript_T21B4.3.1, transcript_Y37H2A.10c.1, transcript_Y37H2A.11.1	transcript_NIC58.17420.1
OG0000356	transcript_F54D12.1.1, transcript_F54D12.10.1, transcript_F54D12.2.1, transcript_F54D12.7.1, transcript_F54D12.8a.1	transcript_NIC58.6108.1, transcript_NIC58.6109.1
OG0000357	transcript_H20J04.1.1	transcript_NIC58.5321.1, transcript_NIC58.5470.1, transcript_NIC58.5570.1, transcript_NIC58.5667.1, transcript_NIC58.7344.1, transcript_NIC58.9478.1
OG0000358	transcript_M05D6.2.1	transcript_NIC58.16914.1, transcript_NIC58.16920.1, transcript_NIC58.3267.1, transcript_NIC58.3274.2, transcript_NIC58.3283.1, transcript_NIC58.3608.1
OG0000359	transcript_F36F12.8.1, transcript_F47H4.1a.1, transcript_T05G11.1a.1, transcript_Y66D12A.12.1, transcript_Y6G8.3.1, transcript_ZK892.7.2	transcript_NIC58.14914.1
OG0000360	transcript_C09G5.14.1, transcript_ZK666.1.1, transcript_ZK666.4.1, transcript_ZK673.10.1, transcript_ZK673.5.1	transcript_NIC58.11505.1, transcript_NIC58.4008.1
OG0000361	transcript_C24D10.5.1, transcript_T11F8.1.1, transcript_T22B7.8.1, transcript_Y4C6A.3.1, transcript_Y53G8AM.4.1, transcript_Y53G8AM.7.1	transcript_NIC58.11590.2
OG0000362	transcript_F09F7.8.1	transcript_NIC58.14558.1, transcript_NIC58.3582.1, transcript_NIC58.3583.1, transcript_NIC58.3652.1, transcript_NIC58.3654.1, transcript_NIC58.3655.1
OG0000363	transcript_F54G8.1.1	transcript_NIC58.15862.1, transcript_NIC58.18282.1, transcript_NIC58.18742.1, transcript_NIC58.18743.1, transcript_NIC58.18744.1, transcript_NIC58.18745.2
OG0000364	transcript_F11F1.4.1, transcript_F11F1.5.1, transcript_F58G4.3.1, transcript_T02B11.10.1, transcript_T02B11.11.1, transcript_T02B11.12.1, transcript_T02B11.13.1	
OG0000365	transcript_T28F12.1.1, transcript_Y54G2A.13.1, transcript_Y69A2AR.12.1, transcript_Y69A2AR.25.1	transcript_NIC58.532.2, transcript_NIC58.533.3, transcript_NIC58.580.2
OG0000366	transcript_F15E6.10.1, transcript_F15E6.4.1, transcript_F15E6.8.1, transcript_F56D6.10.1, transcript_F56D6.8.1, transcript_F56D6.9.1	transcript_NIC58.12583.1
OG0000367	transcript_C08F11.11.2, transcript_C08F11.12.1, transcript_C08F11.17.1, transcript_R05A10.4.1, transcript_Y45F10C.2.1, transcript_Y45F10C.4.1	transcript_NIC58.11267.1
OG0000368	transcript_Y73F8A.22.1, transcript_Y73F8A.23.1	transcript_NIC58.2348.5, transcript_NIC58.2349.1, transcript_NIC58.2350.1, transcript_NIC58.2351.2, transcript_NIC58.2352.1
OG0000369	transcript_Y105C5B.1.1, transcript_Y38H6C.21b.1, transcript_ZK697.1.1	transcript_NIC58.6462.1, transcript_NIC58.6463.1, transcript_NIC58.6464.1, transcript_NIC58.6465.1
OG0000370	transcript_C54F6.15.1, transcript_C54F6.17.1, transcript_C54F6.18.1, transcript_C54F6.6.1, transcript_Y60C6A.2.1, transcript_Y60C6A.3.1	transcript_NIC58.7763.1
OG0000371	transcript_F14F9.1.1, transcript_T27C5.5.1, transcript_Y102A5C.31.1, transcript_Y59A8B.3.1, transcript_Y59A8B.4.1	transcript_NIC58.7873.1, transcript_NIC58.7874.1
OG0000372	transcript_F53F8.2.1, transcript_M01B2.7.1, transcript_M01B2.9.1, transcript_T26E4.14.1, transcript_T26E4.15.1, transcript_ZK105.4.1	transcript_NIC58.10687.1
OG0000373	transcript_F59E11.14.1, transcript_F59E11.15.1, transcript_F59E11.16.1, transcript_R08H2.2.1	transcript_NIC58.9048.1, transcript_NIC58.9049.1, transcript_NIC58.9050.1
OG0000374	transcript_F07C3.8.1	transcript_NIC58.10894.1, transcript_NIC58.7969.1, transcript_NIC58.7970.1, transcript_NIC58.9135.1, transcript_NIC58.9716.1, transcript_NIC58.9717.1
OG0000375	transcript_C08B6.11.1, transcript_C08B6.2c.1, transcript_C44H9.6.2, transcript_Y17D7C.2.1, transcript_Y69H2.9.1	transcript_NIC58.1881.1, transcript_NIC58.8628.1
OG0000376	transcript_C45B11.1a.1	transcript_NIC58.7922.1, transcript_NIC58.7926.1, transcript_NIC58.8415.1, transcript_NIC58.8416.1, transcript_NIC58.8417.1, transcript_NIC58.8419.5
OG0000377	transcript_R10D12.5.1, transcript_ZC15.2.1	transcript_NIC58.11025.1, transcript_NIC58.11027.1, transcript_NIC58.3564.1, transcript_NIC58.3565.1, transcript_NIC58.6890.1
OG0000378	transcript_T02B5.1.1, transcript_T02B5.3.1, transcript_ZC376.1.1, transcript_ZC376.2b.1, transcript_ZC376.3.1	transcript_NIC58.7019.1, transcript_NIC58.9563.1
OG0000379	transcript_F47B8.13.1, transcript_F47B8.14.1, transcript_F47B8.18.1	transcript_NIC58.9500.1, transcript_NIC58.9501.1, transcript_NIC58.9503.1, transcript_NIC58.9504.1
OG0000380	transcript_F11A5.16.1, transcript_F11A5.17.1, transcript_F11A5.18.1, transcript_F57E7.2.1, transcript_F57E7.4.1, transcript_T08G3.11.1, transcript_T25E12.14.1	
OG0000381	transcript_C14A6.12.1, transcript_C14A6.13.1, transcript_C14A6.5.1, transcript_C14A6.6.1, transcript_C14A6.7.1, transcript_W04E12.4.1, transcript_W04E12.5a.1	
OG0000382	transcript_M163.3.1	transcript_NIC58.13057.1, transcript_NIC58.14613.1, transcript_NIC58.19328.1, transcript_NIC58.19591.1, transcript_NIC58.3535.1, transcript_NIC58.9983.1
OG0000383		transcript_NIC58.13481.1, transcript_NIC58.13482.2, transcript_NIC58.13486.2, transcript_NIC58.13518.2, transcript_NIC58.13519.1, transcript_NIC58.3671.1, transcript_NIC58.3687.1
OG0000384		transcript_NIC58.16670.1, transcript_NIC58.19744.1, transcript_NIC58.19745.1, transcript_NIC58.19747.1, transcript_NIC58.5771.1, transcript_NIC58.5772.1, transcript_NIC58.5773.1
OG0000385		transcript_NIC58.16589.1, transcript_NIC58.16590.1, transcript_NIC58.16603.1, transcript_NIC58.18375.1, transcript_NIC58.5783.1, transcript_NIC58.5786.1, transcript_NIC58.5787.1
OG0000386		transcript_NIC58.13052.1, transcript_NIC58.13143.1, transcript_NIC58.13928.1, transcript_NIC58.19067.1, transcript_NIC58.19068.1, transcript_NIC58.19069.1, transcript_NIC58.19070.3
OG0000387		transcript_NIC58.10058.1, transcript_NIC58.10061.1, transcript_NIC58.11148.1, transcript_NIC58.19357.1, transcript_NIC58.19358.1, transcript_NIC58.9869.1, transcript_NIC58.9871.1
OG0000388		transcript_NIC58.11222.1, transcript_NIC58.11223.1, transcript_NIC58.13090.1, transcript_NIC58.16523.1, transcript_NIC58.16524.1, transcript_NIC58.16596.1, transcript_NIC58.16816.1
OG0000389		transcript_NIC58.13108.1, transcript_NIC58.13111.1, transcript_NIC58.17000.1, transcript_NIC58.17001.1, transcript_NIC58.17078.1, transcript_NIC58.17079.1, transcript_NIC58.17080.1
OG0000390		transcript_NIC58.13129.1, transcript_NIC58.13131.1, transcript_NIC58.13133.1, transcript_NIC58.13140.1, transcript_NIC58.20061.1, transcript_NIC58.20097.1, transcript_NIC58.20105.1
OG0000391		transcript_NIC58.13196.1, transcript_NIC58.16540.1, transcript_NIC58.16645.1, transcript_NIC58.16683.1, transcript_NIC58.16718.1, transcript_NIC58.16722.1, transcript_NIC58.19811.1
OG0000392		transcript_NIC58.16552.1, transcript_NIC58.16570.1, transcript_NIC58.16782.1, transcript_NIC58.16800.1, transcript_NIC58.16842.1, transcript_NIC58.16844.1, transcript_NIC58.16846.1
OG0000393		transcript_NIC58.16692.1, transcript_NIC58.16868.1, transcript_NIC58.16872.1, transcript_NIC58.16906.1, transcript_NIC58.17037.1, transcript_NIC58.19761.1, transcript_NIC58.19766.1
OG0000394	transcript_Y46B2A.1.1	transcript_NIC58.6046.1, transcript_NIC58.6047.1, transcript_NIC58.6048.1, transcript_NIC58.6049.1, transcript_NIC58.6051.1
OG0000395	transcript_F34D6.5.1, transcript_F34D6.6.1, transcript_F39E9.3.1, transcript_Y47G7B.3.1	transcript_NIC58.5871.1, transcript_NIC58.5872.1
OG0000396		transcript_NIC58.16557.1, transcript_NIC58.5519.1, transcript_NIC58.5526.1, transcript_NIC58.5539.1, transcript_NIC58.5540.1, transcript_NIC58.5542.1
OG0000397	transcript_T07H3.2.1, transcript_W02A11.5.1, transcript_W02A11.8.1	transcript_NIC58.6800.2, transcript_NIC58.6884.1, transcript_NIC58.6895.1
OG0000398	transcript_C42D4.4.1, transcript_T23D5.9.1	transcript_NIC58.11850.1, transcript_NIC58.7166.1, transcript_NIC58.7424.1, transcript_NIC58.7426.1
OG0000399	transcript_F37D6.4.1, transcript_F46E10.3.1, transcript_Y106G6H.9.1	transcript_NIC58.10099.1, transcript_NIC58.11088.1, transcript_NIC58.9292.1
OG0000400	transcript_F35E8.6.1, transcript_F35E8.7.1	transcript_NIC58.9762.1, transcript_NIC58.9763.1, transcript_NIC58.9768.1, transcript_NIC58.9803.1
OG0000401	transcript_C04C3.7.1, transcript_T08G3.1.1, transcript_T08G3.2.1, transcript_T23D5.6.1, transcript_T23D5.7.2, transcript_Y73C8A.1b.1	
OG0000402	transcript_C17B7.15.1, transcript_F10G2.1.1, transcript_T20D4.19a.1, transcript_T28A11.2.1, transcript_T28A11.25.1	transcript_NIC58.6525.1
OG0000403	transcript_Y105C5B.11b.1	transcript_NIC58.2195.1, transcript_NIC58.7681.1, transcript_NIC58.7682.2, transcript_NIC58.7683.1, transcript_NIC58.7684.1
OG0000404	transcript_Y53H1C.3.1	transcript_NIC58.2365.1, transcript_NIC58.2473.5, transcript_NIC58.2480.1, transcript_NIC58.2482.1, transcript_NIC58.9573.1
OG0000405	transcript_F23D12.2.1	transcript_NIC58.16728.2, transcript_NIC58.16796.2, transcript_NIC58.16804.1, transcript_NIC58.16879.1, transcript_NIC58.20136.1
OG0000406	transcript_T04A11.10.1, transcript_T04A11.7a.1, transcript_T04A11.8.1, transcript_T04A11.9.1, transcript_Y45F10B.4.1	transcript_NIC58.12265.1
OG0000407	transcript_F48C1.2.1	transcript_NIC58.5529.1, transcript_NIC58.5530.1, transcript_NIC58.5531.1, transcript_NIC58.5533.1, transcript_NIC58.7553.1
OG0000408	transcript_C06B8.3.1, transcript_F12E12.11.1, transcript_F26D2.15.1	transcript_NIC58.7238.1, transcript_NIC58.7239.1, transcript_NIC58.7242.1
OG0000409	transcript_T01G6.1.1, transcript_T01G6.10.1	transcript_NIC58.11268.1, transcript_NIC58.11269.1, transcript_NIC58.11270.1, transcript_NIC58.11271.1
OG0000410	transcript_B0507.6.1, transcript_F53H2.1a.1	transcript_NIC58.7078.1, transcript_NIC58.7079.2, transcript_NIC58.7080.1, transcript_NIC58.7081.1
OG0000411	transcript_R08H2.9.1, transcript_Y69A2AR.26.1, transcript_ZK1037.13.1, transcript_ZK1037.5.1, transcript_ZK218.6.1	transcript_NIC58.9662.1
OG0000412	transcript_C38C3.9.1, transcript_F09C6.8.1	transcript_NIC58.7635.1, transcript_NIC58.7694.1, transcript_NIC58.9661.2, transcript_NIC58.9724.1
OG0000413	transcript_F55C10.2.1, transcript_F55C10.3.1, transcript_T11F9.9.1	transcript_NIC58.8295.1, transcript_NIC58.8324.1, transcript_NIC58.8326.1
OG0000414	transcript_C07G3.3a.1, transcript_C07G3.4.1, transcript_C07G3.5.1, transcript_C07G3.6.1	transcript_NIC58.11852.1, transcript_NIC58.9710.1
OG0000415	transcript_C02E7.13.1, transcript_C31A11.9.1, transcript_F26G5.2.1, transcript_F26G5.4.1, transcript_F26G5.5.1	transcript_NIC58.6384.1
OG0000416	transcript_C41G6.15.1, transcript_C41G6.2.1, transcript_C41G6.3.1, transcript_C41G6.8b.1, transcript_M01B2.11.1	transcript_NIC58.10232.1
OG0000417	transcript_F33E11.1a.1, transcript_F47C10.3a.1, transcript_F47C10.7a.1, transcript_F47C10.8.1	transcript_NIC58.7219.1, transcript_NIC58.7525.1
OG0000418		transcript_NIC58.14492.1, transcript_NIC58.14493.1, transcript_NIC58.3698.1, transcript_NIC58.7003.1, transcript_NIC58.7004.1, transcript_NIC58.7005.1
OG0000419	transcript_F44C8.10.1, transcript_F44C8.11.1, transcript_F44C8.2.1, transcript_F44C8.3.1, transcript_F44C8.4.1, transcript_F44C8.5b.1	
OG0000420	transcript_K08C9.4.1	transcript_NIC58.15920.1, transcript_NIC58.2451.3, transcript_NIC58.2458.1, transcript_NIC58.2459.2, transcript_NIC58.2460.5
OG0000421	transcript_F38E9.4.1	transcript_NIC58.11110.1, transcript_NIC58.16821.1, transcript_NIC58.19847.1, transcript_NIC58.19983.1, transcript_NIC58.5496.1
OG0000422	transcript_F22D3.1d.2	transcript_NIC58.16579.1, transcript_NIC58.16580.1, transcript_NIC58.16581.1, transcript_NIC58.17479.1, transcript_NIC58.4624.4
OG0000423	transcript_W01D2.4.1	transcript_NIC58.7669.1, transcript_NIC58.7670.1, transcript_NIC58.7671.1, transcript_NIC58.7672.1, transcript_NIC58.7673.1
OG0000424	transcript_C13B7.1.1, transcript_C29G2.4.1, transcript_C50H11.14.1, transcript_F47D2.3.1, transcript_Y45G12C.5.1	transcript_NIC58.7668.1
OG0000425		transcript_NIC58.18620.1, transcript_NIC58.18621.1, transcript_NIC58.19316.1, transcript_NIC58.20080.1, transcript_NIC58.20081.1, transcript_NIC58.20102.1
OG0000426	transcript_C18A3.11.1	transcript_NIC58.10379.1, transcript_NIC58.10380.1, transcript_NIC58.10381.1, transcript_NIC58.10382.1, transcript_NIC58.10383.2
OG0000427	transcript_R11E3.4.1	transcript_NIC58.12490.1, transcript_NIC58.13121.1, transcript_NIC58.13122.1, transcript_NIC58.16595.1, transcript_NIC58.19055.1
OG0000428	transcript_K08H2.10.1	transcript_NIC58.19507.1, transcript_NIC58.19508.1, transcript_NIC58.19509.1, transcript_NIC58.19513.1, transcript_NIC58.19530.2
OG0000429	transcript_C51F7.2.1, transcript_F31E9.2.1, transcript_T19C4.3.1, transcript_T19C4.4.1, transcript_T19C4.9.1	transcript_NIC58.11731.1
OG0000430	transcript_C24B9.16.1, transcript_F41H8.4.1, transcript_K06B4.9.1, transcript_R05D8.4.1, transcript_R05D8.5.1, transcript_R13D11.9.1	
OG0000431	transcript_E02C12.10.1, transcript_E02C12.11.1, transcript_E02C12.12.2, transcript_F56A4.5.1, transcript_Y45G12C.4.1	transcript_NIC58.9160.1
OG0000432	transcript_H41C03.3.1, transcript_T09E11.6.1, transcript_T09E11.9.1, transcript_T27F6.1.1, transcript_T27F6.10.1	transcript_NIC58.4966.1
OG0000433	transcript_ZC376.4.1	transcript_NIC58.11307.1, transcript_NIC58.11308.1, transcript_NIC58.11309.1, transcript_NIC58.11310.1, transcript_NIC58.11312.2
OG0000434	transcript_AH10.2.1	transcript_NIC58.13035.1, transcript_NIC58.13036.1, transcript_NIC58.2131.2, transcript_NIC58.2132.1, transcript_NIC58.2829.1
OG0000435	transcript_C06B8.1.1, transcript_T03E6.3.1, transcript_Y70C5C.6.1	transcript_NIC58.9742.2, transcript_NIC58.9991.1, transcript_NIC58.9992.1
OG0000436	transcript_C14C6.6.1, transcript_C14C6.8.1, transcript_K06H6.4.1, transcript_T15D6.10.1, transcript_ZK488.5.1, transcript_ZK488.6.1	
OG0000437	transcript_C05E4.14e.1	transcript_NIC58.9848.1, transcript_NIC58.9849.1, transcript_NIC58.9850.1, transcript_NIC58.9851.1, transcript_NIC58.9852.1
OG0000438	transcript_C04G6.13.1, transcript_C04G6.2.1, transcript_F54D10.9.1, transcript_K02E2.8a.1, transcript_Y116F11B.2.1	transcript_NIC58.5147.1
OG0000439	transcript_C50E3.9.1	transcript_NIC58.1899.1, transcript_NIC58.7806.1, transcript_NIC58.7808.1, transcript_NIC58.7850.1, transcript_NIC58.7851.1
OG0000440	transcript_H02F09.2.1, transcript_H02F09.3.1, transcript_K06A9.1b.1, transcript_Y54G2A.39b.1	transcript_NIC58.16496.2, transcript_NIC58.19857.2
OG0000441	transcript_Y32B12B.4a.1	transcript_NIC58.8818.1, transcript_NIC58.9874.1, transcript_NIC58.9875.2, transcript_NIC58.9881.1, transcript_NIC58.9883.1
OG0000442	transcript_F29D10.3.1, transcript_M01E10.3.1, transcript_Y39A3A.2.1, transcript_Y44A6B.3.1	transcript_NIC58.5139.1, transcript_NIC58.5140.1
OG0000443	transcript_F44E5.4.1, transcript_F44E5.5.1	transcript_NIC58.14827.1, transcript_NIC58.14828.1, transcript_NIC58.14889.1, transcript_NIC58.14890.1
OG0000444	transcript_C06E1.5.1, transcript_C06E1.6.1, transcript_F13E9.2.1, transcript_F13E9.3.1, transcript_Y48A6B.4.1	transcript_NIC58.17026.1
OG0000445	transcript_W10G6.2b.1	transcript_NIC58.13120.1, transcript_NIC58.17191.1, transcript_NIC58.18935.1, transcript_NIC58.18936.1, transcript_NIC58.18987.1
OG0000446	transcript_F48G7.12a.1, transcript_T16G1.4.1, transcript_T16G1.5.1, transcript_T16G1.6.1, transcript_T16G1.7.1	transcript_NIC58.8644.1
OG0000447	transcript_F58E6.4.1	transcript_NIC58.11256.1, transcript_NIC58.11257.1, transcript_NIC58.11258.1, transcript_NIC58.17068.2, transcript_NIC58.19236.1
OG0000448	transcript_B0294.1.1, transcript_C12D5.3.1, transcript_C12D5.4.1, transcript_C12D5.5.1, transcript_F10G2.2.1	transcript_NIC58.19237.1
OG0000449	transcript_R09B5.5.1, transcript_R09F10.2.1, transcript_R09F10.7.1	transcript_NIC58.7150.1, transcript_NIC58.7151.2, transcript_NIC58.7152.1
OG0000450	transcript_M03F4.2a.1, transcript_T04C12.4.1, transcript_T04C12.6.1	transcript_NIC58.18220.1, transcript_NIC58.8397.1, transcript_NIC58.8399.1
OG0000451	transcript_F11D5.5.1, transcript_F11D5.7.1, transcript_K09C4.1a.1, transcript_K09C4.2.1	transcript_NIC58.17966.1, transcript_NIC58.17968.1
OG0000452	transcript_K12B6.1.1	transcript_NIC58.10954.1, transcript_NIC58.11660.1, transcript_NIC58.11661.1, transcript_NIC58.20085.1, transcript_NIC58.8849.1
OG0000453	transcript_C34F11.1.1, transcript_H08M01.1.1, transcript_T23F6.3a.1, transcript_T24D1.3.1, transcript_T24D1.5.1	transcript_NIC58.9900.1
OG0000454	transcript_C25F9.13.1, transcript_C25F9.1a.1, transcript_C25F9.2.1, transcript_E01G4.5.1, transcript_K09F6.10.2	transcript_NIC58.14292.1
OG0000455	transcript_D1053.2.1, transcript_F54F7.7.1, transcript_F55G7.2.1, transcript_W06D11.4.1, transcript_ZC53.6.1	transcript_NIC58.3561.1
OG0000456	transcript_M04F3.3.1, transcript_R10D12.10.1, transcript_W09C3.1.1	transcript_NIC58.1022.1, transcript_NIC58.1048.1, transcript_NIC58.1050.1
OG0000457	transcript_F28G4.2.1, transcript_F28G4.4.1, transcript_F49C12.1.1, transcript_F49C12.3.1, transcript_Y51H7C.12a.1	transcript_NIC58.10097.1
OG0000458	transcript_C47F8.4.1, transcript_C54C8.5.1, transcript_E03H4.12.1, transcript_T09E11.1.1, transcript_T15D6.7.1	transcript_NIC58.2219.1
OG0000459	transcript_Y18D10A.5.1	transcript_NIC58.2667.1, transcript_NIC58.2668.1, transcript_NIC58.2730.1, transcript_NIC58.2780.1, transcript_NIC58.2783.1
OG0000460	transcript_F10G2.7.1, transcript_F36D3.16.1, transcript_F36D3.8.1, transcript_K08A2.2.1, transcript_T09F5.10.1	transcript_NIC58.5937.1
OG0000461	transcript_T21D11.1.1	transcript_NIC58.16271.2, transcript_NIC58.16272.2, transcript_NIC58.19851.1, transcript_NIC58.20106.1, transcript_NIC58.20107.1
OG0000462	transcript_F22B5.9.1	transcript_NIC58.3276.1, transcript_NIC58.3279.1, transcript_NIC58.3280.1, transcript_NIC58.3282.1, transcript_NIC58.3679.1
OG0000463	transcript_C50E10.11.1, transcript_C50E10.3.1, transcript_C50E10.6.1, transcript_C50E10.7.1, transcript_C50E10.8.1	transcript_NIC58.5346.1
OG0000464	transcript_F40G9.8.1, transcript_F59F3.1.1, transcript_T17A3.1.1, transcript_T17A3.10.1	transcript_NIC58.17121.1, transcript_NIC58.17627.1
OG0000465	transcript_C36A4.1.1, transcript_C36A4.2.1, transcript_C36A4.3.2, transcript_K06B9.1.1	transcript_NIC58.13875.1, transcript_NIC58.13876.1
OG0000466	transcript_T07G12.10.2, transcript_T07G12.11a.1, transcript_T07G12.6b.1	transcript_NIC58.1983.1, transcript_NIC58.1984.1, transcript_NIC58.1985.2
OG0000467	transcript_C03G6.17.1, transcript_F21D9.4a.1, transcript_F44A2.7.1, transcript_ZK228.3.1, transcript_ZK228.4b.1	transcript_NIC58.10448.1
OG0000468	transcript_C10G8.1.1, transcript_T09D3.2.1, transcript_T09D3.6.1	transcript_NIC58.7941.1, transcript_NIC58.7942.1, transcript_NIC58.7943.1
OG0000469	transcript_C17G1.1.1	transcript_NIC58.16891.1, transcript_NIC58.16892.1, transcript_NIC58.17436.1, transcript_NIC58.17437.1, transcript_NIC58.17438.1
OG0000470	transcript_T20F5.7.1	transcript_NIC58.11133.2, transcript_NIC58.1370.1, transcript_NIC58.19227.1, transcript_NIC58.19266.1, transcript_NIC58.5313.1
OG0000471	transcript_C38D4.1a.1, transcript_H04D03.1.1, transcript_K01G5.3.1, transcript_W03G9.3.1, transcript_Y37D8A.12a.1	transcript_NIC58.14737.1
OG0000472	transcript_F55A12.9a.1	transcript_NIC58.13144.1, transcript_NIC58.13145.1, transcript_NIC58.14374.1, transcript_NIC58.1654.6, transcript_NIC58.19109.1
OG0000473	transcript_F42G4.2.1, transcript_F44D12.8a.1, transcript_T08B2.11.1	transcript_NIC58.1790.2, transcript_NIC58.1803.3, transcript_NIC58.5302.1
OG0000474	transcript_C10G11.10.1, transcript_C10G11.1b.1, transcript_F11G11.14.1, transcript_K07F5.17.1, transcript_T23B7.2.1	transcript_NIC58.989.1
